장기요양기관코드,기관유형코드,기관유형명,정원,현원,
34717000078,C06,재가장기요양기관 복지용구,0 ,11 ,
34717000083,C01,재가장기요양기관 방문요양,0 ,60 ,
34717000083,C02,재가장기요양기관 방문목욕,0 ,1 ,
34717000086,C01,재가장기요양기관 방문요양,0 ,19 ,
34717000086,C02,재가장기요양기관 방문목욕,0 ,0 ,
34717000086,C03,재가장기요양기관 주야간보호,115 ,65 ,
34717000086,I31,주야간보호내치매전담1실,25 ,25 ,
34717000089,C01,재가장기요양기관 방문요양,0 ,170 ,
34717000089,C02,재가장기요양기관 방문목욕,0 ,70 ,
34717000090,C01,재가장기요양기관 방문요양,0 ,81 ,
34717000090,C02,재가장기요양기관 방문목욕,0 ,0 ,
34717000090,C03,재가장기요양기관 주야간보호,9 ,10 ,
34717000097,C01,재가장기요양기관 방문요양,0 ,125 ,
34717000097,C02,재가장기요양기관 방문목욕,0 ,0 ,
34717000120,C01,재가장기요양기관 방문요양,0 ,73 ,
34717000123,C01,재가장기요양기관 방문요양,0 ,13 ,
34717000123,C02,재가장기요양기관 방문목욕,0 ,0 ,
34717000125,C01,재가장기요양기관 방문요양,0 ,0 ,
34717000125,C02,재가장기요양기관 방문목욕,0 ,0 ,
34717000126,C01,재가장기요양기관 방문요양,0 ,0 ,
34717000126,C02,재가장기요양기관 방문목욕,0 ,0 ,
34717000128,C01,재가장기요양기관 방문요양,0 ,127 ,
34717000128,C02,재가장기요양기관 방문목욕,0 ,0 ,
34717000135,C01,재가장기요양기관 방문요양,0 ,27 ,
34717000138,C01,재가장기요양기관 방문요양,0 ,44 ,
34717000138,C02,재가장기요양기관 방문목욕,0 ,66 ,
34717000139,C01,재가장기요양기관 방문요양,0 ,146 ,
34717000139,C02,재가장기요양기관 방문목욕,0 ,0 ,
34717000151,C01,재가장기요양기관 방문요양,0 ,23 ,
34717000151,C02,재가장기요양기관 방문목욕,0 ,0 ,
34717000152,C03,재가장기요양기관 주야간보호,32 ,32 ,
34717000156,C01,재가장기요양기관 방문요양,0 ,0 ,
34717000156,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000081,C01,재가장기요양기관 방문요양,9 ,0 ,
34719000081,C02,재가장기요양기관 방문목욕,3 ,0 ,
34719000081,C03,재가장기요양기관 주야간보호,9 ,6 ,
34719000121,C01,재가장기요양기관 방문요양,29 ,0 ,
34719000121,C02,재가장기요양기관 방문목욕,29 ,0 ,
34719000121,C03,재가장기요양기관 주야간보호,40 ,39 ,
34719000121,I31,주야간보호내치매전담1실,25 ,25 ,
34719000127,C01,재가장기요양기관 방문요양,3 ,0 ,
34719000127,C02,재가장기요양기관 방문목욕,3 ,0 ,
34719000127,C03,재가장기요양기관 주야간보호,37 ,31 ,
34719000170,C01,재가장기요양기관 방문요양,0 ,1 ,
34719000170,C03,재가장기요양기관 주야간보호,25 ,22 ,
34719000188,C03,재가장기요양기관 주야간보호,9 ,7 ,
34719000188,C04,재가장기요양기관 단기보호,5 ,0 ,
34719000215,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000215,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000215,C03,재가장기요양기관 주야간보호,25 ,22 ,
34719000217,C01,재가장기요양기관 방문요양,0 ,65 ,
34719000217,C02,재가장기요양기관 방문목욕,0 ,5 ,
34719000217,C05,재가장기요양기관 방문간호,0 ,13 ,
34719000222,C01,재가장기요양기관 방문요양,0 ,2 ,
34719000222,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000222,C03,재가장기요양기관 주야간보호,21 ,18 ,
34719000234,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000234,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000234,C03,재가장기요양기관 주야간보호,39 ,33 ,
34719000244,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000244,C03,재가장기요양기관 주야간보호,61 ,48 ,
34719000247,C01,재가장기요양기관 방문요양,0 ,3 ,
34719000247,C03,재가장기요양기관 주야간보호,32 ,14 ,
34719000257,C01,재가장기요양기관 방문요양,0 ,11 ,
34719000257,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000257,C03,재가장기요양기관 주야간보호,30 ,18 ,
34719000265,C03,재가장기요양기관 주야간보호,9 ,0 ,
34719000267,C01,재가장기요양기관 방문요양,0 ,28 ,
34719000267,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000280,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000280,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000289,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000289,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000289,C03,재가장기요양기관 주야간보호,9 ,8 ,
34719000292,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000292,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000293,C01,재가장기요양기관 방문요양,0 ,36 ,
34719000293,C02,재가장기요양기관 방문목욕,0 ,36 ,
34719000293,C03,재가장기요양기관 주야간보호,21 ,16 ,
34719000300,C01,재가장기요양기관 방문요양,0 ,3 ,
34719000300,C03,재가장기요양기관 주야간보호,52 ,44 ,
34719000312,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000313,C01,재가장기요양기관 방문요양,0 ,44 ,
34719000313,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000319,C01,재가장기요양기관 방문요양,0 ,87 ,
34719000319,C03,재가장기요양기관 주야간보호,30 ,28 ,
34719000328,C01,재가장기요양기관 방문요양,0 ,42 ,
34719000338,C01,재가장기요양기관 방문요양,0 ,5 ,
34719000338,C03,재가장기요양기관 주야간보호,36 ,23 ,
34719000341,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000341,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000353,C01,재가장기요양기관 방문요양,0 ,55 ,
34719000353,C02,재가장기요양기관 방문목욕,0 ,1 ,
34719000353,C05,재가장기요양기관 방문간호,0 ,8 ,
34719000357,C03,재가장기요양기관 주야간보호,19 ,15 ,
34719000362,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000362,C03,재가장기요양기관 주야간보호,34 ,18 ,
34719000363,C03,재가장기요양기관 주야간보호,47 ,46 ,
34719000373,C01,재가장기요양기관 방문요양,0 ,31 ,
34719000375,C01,재가장기요양기관 방문요양,0 ,0 ,
34719000375,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000376,C01,재가장기요양기관 방문요양,0 ,49 ,
34719000376,C02,재가장기요양기관 방문목욕,0 ,75 ,
34719000379,C01,재가장기요양기관 방문요양,0 ,6 ,
34719000379,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000379,C03,재가장기요양기관 주야간보호,48 ,29 ,
34719000390,C01,재가장기요양기관 방문요양,0 ,32 ,
34719000390,C02,재가장기요양기관 방문목욕,0 ,0 ,
34719000393,C03,재가장기요양기관 주야간보호,46 ,24 ,
34721000015,C03,재가장기요양기관 주야간보호,45 ,50 ,
34721000088,C01,재가장기요양기관 방문요양,0 ,0 ,
34721000088,C02,재가장기요양기관 방문목욕,0 ,0 ,
34721000088,C03,재가장기요양기관 주야간보호,21 ,17 ,
34721000111,C01,재가장기요양기관 방문요양,0 ,0 ,
34721000111,C02,재가장기요양기관 방문목욕,0 ,0 ,
34721000119,C01,재가장기요양기관 방문요양,0 ,11 ,
34721000119,C02,재가장기요양기관 방문목욕,0 ,0 ,
34721000124,C06,재가장기요양기관 복지용구,,0 ,
34721000133,C05,재가장기요양기관 방문간호,0 ,0 ,
34721000152,C03,재가장기요양기관 주야간보호,23 ,17 ,
34721000153,C03,재가장기요양기관 주야간보호,62 ,34 ,
34721000170,C01,재가장기요양기관 방문요양,0 ,2 ,
34721000170,C02,재가장기요양기관 방문목욕,0 ,0 ,
34721000173,C01,재가장기요양기관 방문요양,0 ,42 ,
34721000177,C01,재가장기요양기관 방문요양,0 ,0 ,
34721000178,C06,재가장기요양기관 복지용구,0 ,0 ,
34721000179,C01,재가장기요양기관 방문요양,0 ,26 ,
34721000179,C02,재가장기요양기관 방문목욕,0 ,0 ,
34721000191,C01,재가장기요양기관 방문요양,0 ,45 ,
34721000192,C01,재가장기요양기관 방문요양,0 ,25 ,
34721000196,C01,재가장기요양기관 방문요양,0 ,20 ,
34721000197,C03,재가장기요양기관 주야간보호,23 ,28 ,
34721000198,C01,재가장기요양기관 방문요양,0 ,0 ,
34721000198,C03,재가장기요양기관 주야간보호,17 ,22 ,
34723000026,C03,재가장기요양기관 주야간보호,50 ,40 ,
34723000050,C03,재가장기요양기관 주야간보호,27 ,14 ,
34723000091,C01,재가장기요양기관 방문요양,0 ,65 ,
34723000101,C01,재가장기요양기관 방문요양,0 ,29 ,
34723000101,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000102,C01,재가장기요양기관 방문요양,0 ,105 ,
34723000102,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000107,C01,재가장기요양기관 방문요양,0 ,35 ,
34723000107,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000109,C01,재가장기요양기관 방문요양,0 ,8 ,
34723000109,C02,재가장기요양기관 방문목욕,0 ,25 ,
34723000109,C03,재가장기요양기관 주야간보호,31 ,5 ,
34723000114,C01,재가장기요양기관 방문요양,0 ,29 ,
34723000116,C01,재가장기요양기관 방문요양,0 ,0 ,
34723000116,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000117,C01,재가장기요양기관 방문요양,0 ,15 ,
34723000117,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000117,C03,재가장기요양기관 주야간보호,24 ,20 ,
34723000118,C01,재가장기요양기관 방문요양,0 ,38 ,
34723000118,C02,재가장기요양기관 방문목욕,0 ,138 ,
34723000120,C01,재가장기요양기관 방문요양,0 ,0 ,
34723000120,C03,재가장기요양기관 주야간보호,24 ,22 ,
34723000120,C05,재가장기요양기관 방문간호,0 ,0 ,
34723000129,C01,재가장기요양기관 방문요양,0 ,61 ,
34723000129,C02,재가장기요양기관 방문목욕,0 ,46 ,
34723000139,C03,재가장기요양기관 주야간보호,9 ,2 ,
34723000143,C01,재가장기요양기관 방문요양,0 ,38 ,
34723000145,C01,재가장기요양기관 방문요양,0 ,0 ,
34723000145,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000145,C03,재가장기요양기관 주야간보호,44 ,46 ,
34723000148,C01,재가장기요양기관 방문요양,0 ,53 ,
34723000148,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000150,C01,재가장기요양기관 방문요양,0 ,22 ,
34723000150,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000151,C01,재가장기요양기관 방문요양,0 ,10 ,
34723000151,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000152,C01,재가장기요양기관 방문요양,0 ,25 ,
34723000156,C01,재가장기요양기관 방문요양,0 ,20 ,
34723000159,C01,재가장기요양기관 방문요양,0 ,24 ,
34723000159,C02,재가장기요양기관 방문목욕,0 ,90 ,
34723000163,C01,재가장기요양기관 방문요양,0 ,24 ,
34723000164,C01,재가장기요양기관 방문요양,0 ,0 ,
34723000166,C01,재가장기요양기관 방문요양,0 ,32 ,
34723000166,C02,재가장기요양기관 방문목욕,0 ,26 ,
34723000166,C03,재가장기요양기관 주야간보호,54 ,45 ,
34723000167,C01,재가장기요양기관 방문요양,0 ,19 ,
34723000168,C03,재가장기요양기관 주야간보호,9 ,0 ,
34723000175,C01,재가장기요양기관 방문요양,0 ,19 ,
34723000175,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000175,C03,재가장기요양기관 주야간보호,56 ,32 ,
34723000177,C01,재가장기요양기관 방문요양,0 ,39 ,
34723000177,C02,재가장기요양기관 방문목욕,0 ,2 ,
34723000179,C01,재가장기요양기관 방문요양,0 ,27 ,
34723000179,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000181,C01,재가장기요양기관 방문요양,0 ,66 ,
34723000181,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000181,C03,재가장기요양기관 주야간보호,38 ,36 ,
34723000183,C03,재가장기요양기관 주야간보호,38 ,33 ,
34723000184,C01,재가장기요양기관 방문요양,0 ,26 ,
34723000186,C01,재가장기요양기관 방문요양,0 ,26 ,
34723000189,C03,재가장기요양기관 주야간보호,33 ,33 ,
34723000192,C01,재가장기요양기관 방문요양,0 ,38 ,
34723000195,C01,재가장기요양기관 방문요양,0 ,0 ,
34723000195,C03,재가장기요양기관 주야간보호,29 ,19 ,
34723000195,C05,재가장기요양기관 방문간호,0 ,0 ,
34723000198,C03,재가장기요양기관 주야간보호,18 ,16 ,
34723000201,C01,재가장기요양기관 방문요양,0 ,7 ,
34723000202,C01,재가장기요양기관 방문요양,0 ,0 ,
34723000203,C01,재가장기요양기관 방문요양,0 ,43 ,
34723000207,C01,재가장기요양기관 방문요양,0 ,25 ,
34723000207,C02,재가장기요양기관 방문목욕,0 ,0 ,
34723000208,C01,재가장기요양기관 방문요양,0 ,35 ,
34723000208,C02,재가장기요양기관 방문목욕,0 ,31 ,
34723000213,C01,재가장기요양기관 방문요양,0 ,0 ,
34723000213,C03,재가장기요양기관 주야간보호,54 ,12 ,
34723000223,C01,재가장기요양기관 방문요양,0 ,4 ,
34723000223,C03,재가장기요양기관 주야간보호,9 ,9 ,
34725000027,C01,재가장기요양기관 방문요양,56 ,34 ,
34725000027,C02,재가장기요양기관 방문목욕,56 ,60 ,
34725000029,C01,재가장기요양기관 방문요양,0 ,0 ,
34725000054,C01,재가장기요양기관 방문요양,0 ,65 ,
34725000054,C03,재가장기요양기관 주야간보호,47 ,41 ,
34725000055,C01,재가장기요양기관 방문요양,0 ,48 ,
34725000055,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000068,C03,재가장기요양기관 주야간보호,46 ,48 ,
34725000075,C06,재가장기요양기관 복지용구,0 ,0 ,
34725000081,C01,재가장기요양기관 방문요양,0 ,6 ,
34725000087,C01,재가장기요양기관 방문요양,0 ,23 ,
34725000087,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000087,C03,재가장기요양기관 주야간보호,40 ,37 ,
34725000093,C01,재가장기요양기관 방문요양,0 ,22 ,
34725000093,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000114,C01,재가장기요양기관 방문요양,0 ,1 ,
34725000115,C01,재가장기요양기관 방문요양,0 ,40 ,
34725000126,C01,재가장기요양기관 방문요양,0 ,56 ,
34725000126,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000129,C01,재가장기요양기관 방문요양,0 ,54 ,
34725000129,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000132,C01,재가장기요양기관 방문요양,0 ,0 ,
34725000132,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000133,C01,재가장기요양기관 방문요양,0 ,69 ,
34725000133,C02,재가장기요양기관 방문목욕,0 ,95 ,
34725000136,C01,재가장기요양기관 방문요양,0 ,0 ,
34725000136,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000136,C03,재가장기요양기관 주야간보호,48 ,41 ,
34725000139,C03,재가장기요양기관 주야간보호,20 ,18 ,
34725000140,C03,재가장기요양기관 주야간보호,30 ,30 ,
34725000146,C01,재가장기요양기관 방문요양,0 ,39 ,
34725000146,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000147,C01,재가장기요양기관 방문요양,0 ,0 ,
34725000147,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000147,C03,재가장기요양기관 주야간보호,82 ,72 ,
34725000151,C01,재가장기요양기관 방문요양,0 ,27 ,
34725000152,C01,재가장기요양기관 방문요양,0 ,0 ,
34725000152,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000154,C01,재가장기요양기관 방문요양,0 ,53 ,
34725000154,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000154,C03,재가장기요양기관 주야간보호,28 ,25 ,
34725000160,C01,재가장기요양기관 방문요양,0 ,30 ,
34725000160,C02,재가장기요양기관 방문목욕,0 ,34 ,
34725000161,C01,재가장기요양기관 방문요양,0 ,94 ,
34725000162,C03,재가장기요양기관 주야간보호,32 ,17 ,
34725000164,C03,재가장기요양기관 주야간보호,58 ,53 ,
34725000169,C01,재가장기요양기관 방문요양,0 ,70 ,
34725000169,C02,재가장기요양기관 방문목욕,0 ,0 ,
34725000171,C01,재가장기요양기관 방문요양,0 ,41 ,
34725000171,C02,재가장기요양기관 방문목욕,0 ,59 ,
34725000174,C01,재가장기요양기관 방문요양,14 ,4 ,
34725000174,C03,재가장기요양기관 주야간보호,35 ,38 ,
34725000175,C03,재가장기요양기관 주야간보호,23 ,18 ,
34725000176,C03,재가장기요양기관 주야간보호,29 ,30 ,
34725000177,C01,재가장기요양기관 방문요양,0 ,29 ,
34725000178,C01,재가장기요양기관 방문요양,0 ,32 ,
34725000178,C03,재가장기요양기관 주야간보호,40 ,26 ,
34725000183,C01,재가장기요양기관 방문요양,0 ,0 ,
34725000183,C03,재가장기요양기관 주야간보호,33 ,35 ,
34725000184,C01,재가장기요양기관 방문요양,0 ,20 ,
34725000184,C02,재가장기요양기관 방문목욕,0 ,42 ,
34728000036,C01,재가장기요양기관 방문요양,0 ,14 ,
34728000036,C02,재가장기요양기관 방문목욕,0 ,0 ,
34728000055,C01,재가장기요양기관 방문요양,0 ,19 ,
34728000061,C01,재가장기요양기관 방문요양,0 ,45 ,
34728000061,C02,재가장기요양기관 방문목욕,0 ,32 ,
34728000061,C03,재가장기요양기관 주야간보호,18 ,19 ,
34728000065,C01,재가장기요양기관 방문요양,0 ,0 ,
34728000065,C02,재가장기요양기관 방문목욕,0 ,0 ,
34728000073,C01,재가장기요양기관 방문요양,0 ,90 ,
